Date, Open, High, Low, Close
11/15/89, 1627.7, 1629.9, 1629.9, 1627.7
11/14/89, 1633.7, 1634.6, 1634.6, 1633.7
11/13/89, 1633.0, 1634.4, 1634.4, 1633.0
11/10/89, 1636.6, 1636.3, 1636.3, 1636.6
11/09/89, 1650.4, 1648.8, 1648.8, 1650.4
11/08/89, 1658.6, 1657.6, 1657.6, 1658.6
11/07/89, 1648.2, 1648.1, 1648.1, 1648.2
11/06/89, 1657.0, 1657.0, 1657.0, 1657.0
11/03/89, 1657.1, 1657.5, 1657.5, 1657.1
11/02/89, 1652.0, 1652.1, 1652.1, 1652.0
11/01/89, 1648.5, 1648.6, 1648.6, 1648.5
10/31/89, 1646.2, 1642.9, 1642.9, 1646.2
10/30/89, 1635.0, 1637.1, 1637.1, 1635.0
10/27/89, 1621.9, 1620.1, 1620.1, 1621.9
10/26/89, 1648.4, 1648.7, 1648.7, 1648.4
10/25/89, 1633.5, 1632.7, 1632.7, 1633.5
10/24/89, 1649.1, 1648.5, 1648.5, 1649.1
10/23/89, 1668.1, 1668.0, 1668.0, 1668.1
10/20/89, 1673.8, 1673.8, 1673.8, 1673.8
10/19/89, 1655.9, 1657.9, 1657.9, 1655.9
10/18/89, 1629.2, 1655.0, 1655.0, 1629.2
10/17/89, 1662.6, 1662.3, 1662.3, 1662.6
10/16/89, 1600.9, 1601.0, 1601.0, 1600.9
10/13/89, 1741.9, 1742.3, 1742.3, 1741.9
10/12/89, 1730.1, 1730.6, 1730.6, 1730.1
10/11/89, 1747.4, 1747.8, 1747.8, 1747.4
10/10/89, 1755.7, 1756.7, 1756.7, 1755.7
10/09/89, 1773.3, 1773.5, 1773.5, 1773.3
10/06/89, 1772.9, 1773.3, 1773.3, 1772.9
10/05/89, 1772.5, 1775.4, 1775.4, 1772.5
10/04/89, 1775.6, 1775.4, 1775.4, 1775.6
10/03/89, 1772.1, 1722.1, 1722.1, 1772.1
10/02/89, 1743.3, 1735.4, 1735.4, 1743.3
09/29/89, 1736.0, 1735.4, 1735.4, 1736.0
09/28/89, 1720.7, 1720.6, 1720.6, 1720.7
09/27/89, 1721.8, 1720.2, 1720.2, 1721.8
09/26/89, 1703.0, 1705.5, 1705.5, 1703.0
09/25/89, 1686.9, 1686.7, 1686.7, 1686.9
09/22/89, 1706.8, 1706.7, 1706.7, 1706.8
09/21/89, 1714.5, 1714.5, 1714.5, 1714.5
09/20/89, 1734.3, 1734.0, 1734.0, 1734.3
09/19/89, 1746.0, 1744.5, 1744.5, 1746.0
09/18/89, 1735.6, 1735.6, 1735.6, 1735.6
09/15/89, 1733.8, 1733.4, 1733.4, 1733.8
09/14/89, 1733.0, 1732.5, 1732.5, 1733.0
09/13/89, 1734.2, 1741.4, 1741.4, 1734.2
09/12/89, 1741.3, 1741.4, 1741.4, 1741.3
09/11/89, 1756.5, 1756.5, 1756.5, 1756.5
09/08/89, 1758.1, 1758.2, 1758.2, 1758.1
09/07/89, 1751.1, 1750.5, 1750.5, 1751.1
09/06/89, 1776.7, 1774.4, 1774.4, 1776.7
09/05/89, 1777.4, 1777.7, 1777.7, 1777.4
09/04/89, 1764.0, 1764.1, 1764.1, 1764.0
09/01/89, 1748.8, 1747.7, 1747.7, 1748.8
08/31/89, 1763.2, 1780.3, 1780.3, 1763.2
08/30/89, 1781.2, 1780.3, 1780.3, 1781.2
08/29/89, 1781.8, 1726.6, 1726.6, 1781.8
08/28/89, 1770.9, 1764.3, 1764.3, 1770.9
08/25/89, 1765.2, 1764.3, 1764.3, 1765.2
08/24/89, 1747.4, 1747.2, 1747.2, 1747.4
08/23/89, 1738.0, 1737.6, 1737.6, 1738.0
08/22/89, 1724.6, 1722.6, 1722.6, 1724.6
08/21/89, 1722.5, 1722.3, 1722.3, 1722.5
08/18/89, 1716.7, 1717.4, 1717.4, 1716.7
08/17/89, 1726.7, 1725.3, 1725.3, 1726.7
08/16/89, 1719.2, 1718.9, 1718.9, 1719.2
08/15/89, 1713.4, 1711.9, 1711.9, 1713.4
08/14/89, 1715.5, 1712.8, 1712.8, 1715.5
08/11/89, 1695.0, 1691.7, 1691.7, 1695.0
08/10/89, 1681.3, 1680.5, 1680.5, 1681.3
08/09/89, 1695.2, 1695.1, 1695.1, 1695.2
08/08/89, 1699.4, 1698.3, 1698.3, 1699.4
08/07/89, 1680.0, 1678.1, 1678.1, 1680.0
08/04/89, 1671.0, 1670.9, 1670.9, 1671.0
08/03/89, 1664.6, 1664.8, 1664.8, 1664.6
08/02/89, 1649.5, 1647.9, 1647.9, 1649.5
08/01/89, 1638.6, 1638.3, 1638.3, 1638.6
07/31/89, 1634.3, 1634.3, 1634.3, 1634.3
07/28/89, 1626.8, 1626.8, 1626.8, 1626.8
07/27/89, 1628.3, 1627.5, 1627.5, 1628.3
07/26/89, 1617.7, 1617.7, 1617.7, 1617.7
07/25/89, 1606.5, 1605.8, 1605.8, 1606.5
07/24/89, 1607.6, 1606.4, 1606.4, 1607.6
07/21/89, 1603.0, 1600.6, 1600.6, 1603.0
07/20/89, 1596.4, 1595.7, 1595.7, 1596.4
07/19/89, 1571.2, 1571.2, 1571.2, 1571.2
